"country","year","group","country_code","region","fh_regime_class","membership","visa_free","visa_dialogue","taxation","customs","public_procurement","competition","business_environment","sme_development","money_laundering","budget_control","anticorruption_policy","public_administration","elections","judiciary","civil_society_development","freedom_of_expression","human_rights","minority_rights","freedom_of_assembly","assistance_manual","assistance_fts","words","corruption","progress_words","positive","negative","difference","internet_pct","broadband","fh_national_democratic_governance","fh_electoral_process","fh_civil_society","fh_independent_media","fh_local_democratic_governance","fh_judicial_independence","fh_corruption","fh_democracy_score","fh_democracy_percentage","fh_dem_percentage_rounded","e_wbgi_cce","v2x_cspart","v2juhcind","v2jucorrdc","v2juaccnt","v2xcs_ccsi","v2cseeorgs","v2csreprss","v2cscnsult","v2csstruc_nr","v2csprtcpt","v2csantimv","v2cacamps","v2caassemb","v2capolit","v2x_corr","v2x_execorr","v2x_pubcorr","e_fh_cl","e_fh_pr","e_fh_rol","e_fh_status","e_wbgi_gee","e_wbgi_pve","e_wbgi_rle","e_wbgi_rqe","e_wbgi_vae","e_migdppcln","e_ti_cpi","v2x_freexp_altinf","v2x_polyarchy","v2x_libdem","v2x_partipdem","internet_pct_norm","broadband_norm","coc_norm","fh_independent_media_norm","progress_borzel","progress_corr_only","progress_ipi","socialisation_borzel","socialisation_ipi","socialisation_corr_only","socialisation_coc","population","assistance_man_per_capita","assistance_fts_per_capita","export","export_per_capita","gee_dum","year_factor","v2smpolsoc","v2smpolsoc_ord","pred","gdp","assistance_share","export_share","duration","georgia","pred_ipi","pred_coc","progress_dum","progress_ipi_logit","socialisation_ipi_logit","socialisation_e_wbgi_cce","pred_ipi_plm","pred_coc_plm"
"Kosovo",2008,"WB","kos","Balkans","SCA","1",0,"0",0,1,1,0,1,0,0,1,1,1,1,0,0,0,1,0,1,184.7,27.24704571,26653,0.0013882115,0.005065096,0.10654177,0.04072052,0.06582125,35.6,5.05,2.5,3.5,4,2.5,2.5,2.25,2.25,2.79,29.76,30,-0.628,0.497,0.834,-0.282,0.806,0.808,1.833,1.323,0.256,11,0.302,0.068,0.929,1.348,0.248,0.607,0.646,0.544,5,6,NA,3,-0.49,1.007,-0.593,-0.015,-0.314,NA,NA,0.687,0.494,0.342,0.273,0.709534858026737,0.354181307097681,0.303448275862069,0.8,0.266666666666667,0.333333333333333,0.244321506880184,0.466666666666667,0.479003758833206,0.375,0.474302134646962,1747383,105.7,15.593058711227,85.6,48.9875430858604,0,"2008",0.883,2,0.224444344502684,5687417606.56218,0.0185848846193469,0.0150507674873802,4,0,0.224444344502684,0.361727251771656,0,-1.12913100297297,-0.0888730001336379,-0.281166666666667,0.229234764351082,-0.016088438096055
"Kosovo",2009,"WB","kos","Balkans","SCA","1",0,"0",1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,106.1,22.69809379,24008,0.0018743752,0.005706431,0.11365221,0.03980947,0.07384273,38.1,6.55,2.75,3.5,4,2.5,2.75,2.25,2.25,2.86,30.95,31,-0.585,0.497,1.105,-0.282,0.806,0.808,1.833,1.323,0.256,11,0.302,-0.04,0.929,1.348,0.248,0.605,0.646,0.542,4,5,NA,2,-0.41,0.425,-0.598,0.108,-0.117,NA,NA,0.691,0.495,0.353,0.274,0.764777372666004,0.459592410400562,0.324630541871921,0.8,0.166666666666667,0.0833333333333333,0.16768207429444,0.522222222222222,0.50419475377794,0.472222222222222,0.48111658456486,1761474,60.23,12.8858522975644,78.2,44.3946376727672,1,"2009",1.205,3,0.300427267564711,5653792720.20006,0.0106530258502064,0.0138314232356988,5,0,0.300427267564711,0.266538598478904,0,-1.60214471846352,0.0129494504934359,-0.267333333333333,0.0945830568256629,0.0248252424557589
"Kosovo",2010,"WB","kos","Balkans","SCA","1",0,"0",1,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,67.3,22.25358803,28665,0.0023722309,0.006349206,0.11086314,0.04085409,0.07000905,40.9,9.56,2.5,3.75,4.25,2.5,3,2.25,2.25,2.93,32.14,32,-0.618,0.501,1.105,-0.282,1.108,0.814,1.848,1.394,0.256,11,0.2,-0.123,0.815,1.466,0.432,0.601,0.645,0.538,4,5,NA,2,-0.58,-1.045,-0.61,-0.053,-0.181,NA,NA,0.712,0.501,0.356,0.277,0.826648989061982,0.671117357695011,0.308374384236453,0.8,0.266666666666667,0.25,0.262406931114875,0.475,0.485267635619597,0.416666666666667,0.532266009852217,1775680,37.9,12.5324315360876,149.4,84.1367814020544,0,"2010",1.205,3,0.295914810073088,5835874320.56211,0.00649431394820536,0.0256002771467515,6,0,0.295914810073088,0.178471903244897,0,-1.0334958043197,-0.0118983375217753,-0.1635,0.316327946718729,0.0152240471369628
"Kosovo",2011,"WB","kos","Balkans","SCA","1",0,"0",1,1,1,1,0,1,0,1,1,0,0,2,1,0,0,1,1,68.7,21.07315672,32064,0.0017153194,0.006580589,0.05312806,0.03318689,0.01994117,42.2,10.83,2.25,3.5,4.25,2.25,3,2.25,2.25,2.82,30.36,30,-0.611,0.501,1.105,-0.282,1.108,0.816,1.831,1.415,0.256,11,0.2,-0.123,0.815,1.466,0.432,0.594,0.612,0.538,4,5,NA,2,-0.46,-1.042,-0.521,-0.12,-0.236,NA,NA,0.712,0.47,0.347,0.263,0.855375096674401,0.760365425158117,0.311822660098522,0.666666666666667,0.333333333333333,0.416666666666667,0.386766966187466,0.54,0.562090001353306,0.566666666666667,0.491724137931034,1791000,38.36,11.7661399888331,140,78.1686208821887,1,"2011",1.205,3,0.316398196470614,6701698218.26281,0.00572392231799771,0.0208902274379479,7,0,0.316398196470614,0.21115907650995,0,-0.460922659627179,0.284662702819627,-0.2458,0.13106865558103,0.0429641752130402
"Kosovo",2012,"WB","kos","Balkans","SCA","1",0,"1",1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,1,68.8,15.33578967,25751,0.0024076735,0.003262009,0.06536879,0.02734698,0.03802181,48.1,11.9,2.25,3,4.25,2.25,3.25,2.5,2.25,2.82,30.36,30,-0.652,0.501,1.105,-0.282,1.108,0.816,1.831,1.415,0.256,12,0.2,-0.123,0.815,1.466,0.432,0.587,0.612,0.509,4,5,NA,2,-0.35,-1.039,-0.531,-0.02,-0.224,NA,34,0.705,0.476,0.353,0.259,0.985747431223069,0.835558678847505,0.291625615763547,0.666666666666667,0.3,0.333333333333333,0.436998865697385,0.555555555555556,0.548916946927424,0.486111111111111,0.489326765188834,1807106,38.07,8.48638080444645,123.8,68.507326078271,1,"2012",1.205,3,0.420027428575784,6499807272.26005,0.00585709674231043,0.0190467185893888,8,0,0.420027428575784,0.298033019539926,0,-0.253351043450693,0.240161671409504,-0.250666666666667,0.053056024243447,0.036945495890305
"Kosovo",2013,"WB","kos","Balkans","SCA","1",0,"1",1,2,1,0,0,1,1,1,1,1,1,0,1,1,0,0,2,71.4,23.73418864,29668,0.0023594445,0.002629095,0.05555774,0.03635546,0.01920227,53.45,13.16,2.25,3,4,2.25,3.25,2.5,2,2.75,29.17,29,-0.649,0.504,0.636,-0.282,-0.545,0.686,1.119,0.772,0.206,10,0.309,-0.273,0.815,1.466,0.432,0.573,0.595,0.468,4,5,NA,2,-0.38,-0.966,-0.548,-0.024,-0.25,NA,33,0.745,0.48,0.334,0.259,1.1039664125511,0.924104005621926,0.293103448275862,0.666666666666667,0.366666666666667,0.416666666666667,0.445614045201654,0.4,0.446491655300477,0.35,0.461576354679803,1818117,39.27,13.0542691366947,125.1,68.8074529856989,1,"2013",1.399,3,0.428123675455576,7074777526.896,0.0055507045770285,0.0176825348252168,9,0,0.428123675455576,0.324824687051688,0,-0.218407905628261,-0.219465606905018,-0.307,-0.0277176466808586,0.0630353359130764
"Kosovo",2014,"WB","kos","Balkans","SCA","1",0,"1",0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,2,66.75,34.02966437,33047,0.002693134,0.004902109,0.05555774,0.03635546,0.01920227,62.08,13.39,2.5,3.25,4.25,2.25,3.25,2.5,2,2.86,30.95,31,-0.488,0.504,0.636,-0.498,-0.545,0.686,1.119,0.772,0.206,10,0.309,-0.125,0.815,1.466,0.432,0.552,0.497,0.42,4,4,NA,2,-0.32,-0.341,-0.472,-0.152,-0.201,NA,33,0.745,0.544,0.372,0.292,1.29466357308585,0.940267041461701,0.372413793103448,0.666666666666667,0.2,0.166666666666667,0.287566553383926,0.38,0.425844001712376,0.3,0.498128078817734,1812771,36.82,18.7721804739815,95.6,52.7369425040449,1,"2014",1.399,3,0.445238297124118,7396705194.63266,0.00497789205208801,0.0129246735518635,10,0,0.445238297124118,0.265595908877136,0,-0.907232176043072,-0.303087059250918,-0.2328,0.222474261516469,0.143293471630635
"Kosovo",2015,"WB","kos","Balkans","SCA","1",0,"1",1,1,1,0,1,1,1,1,1,2,0,1,1,0,1,0,2,82.1,20.74051701,32306,0.0032192162,0.004147836,0.18623685,0.08511215,0.1011247,65.32,14.87,2.5,3.25,4.25,2.5,3.25,2.25,2,2.86,30.95,31,-0.536,0.504,0.636,-0.179,-0.01,0.686,1.119,0.772,0.206,10,0.309,-0.125,0.815,1.75,0.432,0.527,0.497,0.42,4,3,NA,2,-0.41,-0.199,-0.465,-0.297,-0.151,NA,33,0.755,0.6,0.404,0.32,1.36625787205834,1.04427266338721,0.348768472906404,0.8,0.4,0.583333333333333,0.467105438976898,0.466666666666667,0.53974984910861,0.55,0.462266009852217,1788196,45.91,11.5985702965447,104.2,58.2710172710374,1,"2015",1.399,3,0.419840408080274,6442915788.30578,0.00712565576028931,0.016172801790942,11,0,0.419840408080274,0.316183282755544,0,-0.131768571297936,0.164256060389482,-0.3056,0.195945062332354,0.143293471630635
"Kosovo",2016,"WB","kos","Balkans","SCA","1",0,"1",1,2,1,1,1,1,1,1,2,1,1,2,1,0,1,0,2,73.86,16.45400607,38507,0.0034279482,0.004414782,0.18623685,0.08511215,0.1011247,67.06,16.39,2.5,3.25,4.25,2.75,3.5,2.25,2,2.93,32.14,32,-0.415,0.604,0.763,0.631,0.124,0.73,1.415,0.832,0.721,8,0.416,-0.402,0.815,1.75,0.57,0.453,0.492,0.42,4,3,NA,2,-0.42,-0.282,-0.35,-0.189,-0.149,NA,36,0.734,0.593,0.397,0.333,1.40470666224727,1.15108924806746,0.408374384236453,0.933333333333333,0.533333333333333,0.666666666666667,0.562047051818669,0.38,0.450387450603629,0.383333333333333,0.458423645320197,1777557,41.55,9.25652795944096,72.1,40.5612872048548,1,"2016",1.399,3,0.463199708513629,6719172016.82533,0.00618379763101102,0.0107304887893115,12,0,0.463199708513629,0.314673044882875,1,0.249474088123955,-0.207288741214288,-0.3134,-0.265486151202399,0.0725289121458206
"Kosovo",2018,"WB","kos","Balkans","T/H","1",0,"1",1,1,1,1,2,1,1,1,1,1,1,1,1,0,1,1,2,100.4,45.78032466,43213,0.0029389304,0.004373684,0.05725669,0.0366896,0.02056709,89.44,17.63,2.5,3.5,4.25,3,3.5,2.5,2.25,3.07,34.52,35,-0.519,0.674,0.763,0.993,-0.315,0.826,1.859,1.523,1.319,8,0.416,-0.006,0.815,1.75,0.57,0.343,0.35,0.317,4,3,NA,2,-0.43,-0.664,-0.371,-0.326,-0.12,NA,37,0.744,0.606,0.419,0.35,1.89923765329798,1.23822909346451,0.357142857142857,1.06666666666667,0.5,0.5,0.550172225559548,0.408333333333333,0.478817743187863,0.4375,0.454679802955665,1797085,55.87,25.4747686726003,97.8,54.4214658739013,1,"2018",1.399,3,0.479144801343815,7942961738.30893,0.00703390017989622,0.0123127874994425,14,0,0.479144801343815,0.332051787875083,1,0.20136658054885,-0.0860366739743273,-0.321,-0.293401607766961,0.141757835337917
"Kosovo",2019,"WB","kos","Balkans","T/H","1",0,"1",1,1,1,1,1,1,1,2,1,1,0,1,1,0,1,1,2,100.4,23.78905257,48863,0.0030084113,0.00509588,0.07720801,0.03899175,0.03821626,92,18.51,2.5,3.5,4.5,3,3.5,2.5,2.25,3.11,35.12,35,-0.556,0.678,0.901,0.993,0.121,0.827,1.859,1.523,1.227,8,0.556,-0.204,0.815,1.75,0.57,0.326,0.266,0.337,4,3,NA,2,-0.35,-0.392,-0.393,-0.347,-0.13,NA,36,0.773,0.609,0.423,0.351,1.95580598828859,1.30007027406887,0.338916256157635,1.06666666666667,0.466666666666667,0.583333333333333,0.555105955376005,0.44,0.521606514568974,0.466666666666667,0.413103448275862,1794248,55.96,13.2585086175378,131.6,73.3454907013969,1,"2019",1.494,3,0.51046517259355,7926133713.61397,0.00706018874043,0.0166033030421835,15,0,0.51046517259355,0.380279761335164,1,0.221322854265808,0.0994272416987143,-0.4054,-0.214846086507445,0.0962189944906567
"Kosovo",2020,"WB","kos","Balkans","T/H","1",0,"1",2,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,2,100.4,100.4,57685,0.0026176649,0.00457658,0.05964595,0.03754673,0.02209922,94,18.51,2.75,3.5,4.5,3.25,3.5,2.5,2.25,3.18,36.31,36,-0.556,0.652,0.901,0.993,0.121,0.827,1.859,1.523,1.008,8,0.556,-0.32,0.815,1.75,0.57,0.346,0.354,0.337,4,3,NA,NA,-0.35,-0.392,-0.393,-0.347,-0.13,NA,36,0.773,0.611,0.43,0.346,2,1.30007027406887,0.338916256157635,1.2,0.4,0.333333333333333,0.520836261419536,0.366666666666667,0.43975257577768,0.333333333333333,0.413103448275862,1794248,55.96,55.9565901703666,131.6,73.3454907013969,1,"2020",1.394,3,0.505238347077831,7926133713.61397,0.00706018874043,0.0166033030421835,16,0,0.505238347077831,0.369273135285465,1,0.083393341656025,-0.268426572359447,-0.4054,-0.197113105399639,0.0702659039259418
"Montenegro",2006,"WB","mon","Balkans","SCD","1",0,"0",1,1,1,1,2,1,1,0,0,1,1,0,1,1,0,0,1,23,23,20360,0.0024066798,0.005550098,0.14548887,0.041942,0.10354687,28.9,2.88,3.5,4.5,5,4.75,4.5,3.75,2.75,4.11,51.79,52,-0.402,0.752,0.001,0.316,1.363,0.856,2.159,1.05,0.969,8,1.201,-0.848,1.339,1.87,0.653,0.552,0.649,0.436,3,3,8,2,-0.13,0.043,-0.271,-0.331,0.263,9.24,NA,0.692,0.497,0.381,0.316,0.561484918793503,0.201686577652846,0.414778325123153,2,0.366666666666667,0.25,0.448465479018598,0.373333333333333,0.36646416034134,0.283333333333333,0.432512315270936,615025,37.4,37.3968537864314,293,476.403398235844,1,"2006",-1.713,0,0.383648393767884,2721903148.91482,0.0137403860291322,0.107645270228228,2,0,0.383648393767884,0.402384984709631,0,-0.20687272276416,-0.588589519649634,-0.366,-0.0242846735784819,0.0821793542242636
"Montenegro",2007,"WB","mon","Balkans","SCD","1",0,"0",0,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,2,31.4,0.072498,22316,0.0020164904,0.005825417,0.05636344,0.02525399,0.03110945,30.8,2.88,3.5,4.5,5,4.5,4.75,3.75,2.5,4.07,51.19,51,-0.33,0.773,0.001,0.316,1.363,0.856,2.159,1.05,1.227,8,1.201,-0.936,0.679,1.87,0.653,0.552,0.649,0.436,3,3,8,2,-0.22,0.108,-0.154,-0.178,0.259,9.39,NA,0.695,0.49,0.397,0.339,0.603469229919346,0.201686577652846,0.450246305418719,1.86666666666667,0.3,0.166666666666667,0.277992603093286,0.383333333333333,0.438289275648605,0.395833333333333,0.402832512315271,615875,50.98,0.117715445504364,352.3,572.031662269129,1,"2007",-1.713,0,0.381384584382953,3680711743.77224,0.0138505820474146,0.0957151835093012,3,0,0.381384584382953,0.466460667220269,0,-0.954440878104955,-0.25241838121162,-0.42625,-0.0380394037800949,0.0772577086591799
"Montenegro",2008,"WB","mon","Balkans","SCD","1",0,"1",1,2,1,1,2,1,1,0,1,1,1,1,1,0,1,1,2,32.6,0.87179115,24464,0.0023299542,0.005927077,0.12629692,0.0361639,0.09013302,32.9,6.4,3.75,4.75,5.25,4.25,4.75,4,2.75,4.21,53.57,54,-0.215,0.773,0.198,0.316,1.363,0.856,2.159,1.05,1.227,8,1.201,-0.936,0.411,1.87,0.653,0.552,0.649,0.436,3,3,8,2,-0.04,0.765,-0.076,-0.127,0.236,9.51,NA,0.695,0.496,0.402,0.341,0.64987294221633,0.449051300070274,0.506896551724138,1.73333333333333,0.5,0.416666666666667,0.493010732317497,0.427777777777778,0.437555554593653,0.361111111111111,0.440394088669951,616969,52.84,1.41302261539883,276.4,447.996576813422,1,"2008",-1.713,0,0.512044170271536,4545674527.61096,0.0116242374325402,0.0608050572739236,4,0,0.512044170271536,0.52139417138809,1,-0.0279588918756176,-0.27240168531653,-0.35,0.122787329420694,-0.0130656311979397
"Montenegro",2009,"WB","mon","Balkans","SCD","1",1,"2",1,2,1,1,2,1,1,0,2,1,1,1,1,1,1,1,2,34.5,4.18772334,26477,0.0032858708,0.006231824,0.11684642,0.03977389,0.07707253,35.1,9.52,3.75,4.75,5.25,4.25,4.75,3.75,3,4.21,53.57,54,-0.196,0.795,0.198,0.316,1.363,0.856,2.159,1.05,1.508,8,1.201,-0.936,0.411,1.87,0.863,0.552,0.649,0.436,2,3,9,1,-0.02,0.816,0.07,-0.044,0.242,9.51,NA,0.695,0.499,0.404,0.346,0.698486355098884,0.668306394940267,0.516256157635468,1.73333333333333,0.566666666666667,0.5,0.545838586807187,0.455555555555556,0.441168668359149,0.402777777777778,0.449178981937603,618294,55.8,6.7730292385176,171.6,277.537870333531,1,"2009",-1.713,0,0.482474300933901,4159330369.5471,0.0134156210356707,0.0412566410344281,5,0,0.482474300933901,0.558486353014974,1,0.183870632959395,-0.284719774743717,-0.332166666666667,0.205202032077869,-0.006678102048499
"Montenegro",2011,"WB","mon","Balkans","SCD","1",1,"2",2,1,2,1,2,1,1,2,2,2,2,2,2,2,1,1,2,34.1,4.9625494,40274,0.0030789095,0.00864081,0.06730973,0.02807644,0.03923329,35.61,10.35,3.75,4.75,5.25,3.75,4.75,4,3,4.18,52.98,53,-0.198,0.795,0.198,0.518,1.363,0.849,2.159,0.887,1.508,8,1.201,-0.791,0.411,1.87,0.863,0.535,0.649,0.436,2,3,10,1,0.1,0.565,0.017,-0.058,0.208,9.66,NA,0.695,0.502,0.407,0.341,0.709755828085294,0.726633872101195,0.515270935960591,1.46666666666667,0.8,0.916666666666667,0.745960681952215,0.446666666666667,0.490251258200356,0.466666666666667,0.451034482758621,620079,54.99,8.00309218664074,224.7,362.373181481714,1,"2011",-1.713,0,0.52715553040293,4544575151.98546,0.0121001409726882,0.0494435656767238,7,0,0.52715553040293,0.535830114127437,1,1.07718384315423,-0.0229585977366547,-0.3284,-0.119105369088287,-0.025711273924341
"Montenegro",2012,"WB","mon","Balkans","SCD","1",1,"2",0,1,2,1,1,0,1,0,1,2,2,1,2,2,1,2,2,35,8.5579264,35398,0.0029380191,0.009096559,0.06583812,0.02608874,0.03974938,56.84,14.02,3.75,4.75,5.25,3.75,4.75,4,3,4.18,52.98,53,-0.112,0.795,0.198,0.518,1.363,0.849,2.159,0.887,1.508,8,1.201,-0.916,0.411,1.87,0.863,0.535,0.649,0.436,2,3,10,1,0.13,0.597,0.019,0.021,0.218,9.64,41,0.695,0.501,0.408,0.34,1.17887526240194,0.984539704848911,0.557635467980295,1.46666666666667,0.566666666666667,0.583333333333333,0.484586734746563,0.511111111111111,0.540985635419228,0.444444444444444,0.444991789819376,620601,56.4,13.7897399456333,298.3,480.663099157107,1,"2012",-1.713,0,0.547127579018287,4087561649.51236,0.0137979570306245,0.0729774925928241,8,0,0.547127579018287,0.540553729902805,1,-0.0616726012766365,0.208215264380495,-0.340666666666667,0.354535106613648,-0.107442618189477
"Montenegro",2013,"WB","mon","Balkans","SCD","1",1,"2",0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,2,34.5,16.05091674,31069,0.0024461682,0.003669252,0.0599927,0.03051886,0.02947385,60.31,15.28,3.75,4.75,5.25,3.75,4.75,4,3,4.18,52.98,53,-0.251,0.754,0.198,0.518,1.363,0.828,2.159,0.76,1.508,7,0.696,-0.203,0.411,1.87,0.863,0.548,0.649,0.436,2,3,10,1,0.16,0.505,0.045,0.066,0.178,9.68,44,0.71,0.472,0.378,0.317,1.25555187272125,1.07308503162333,0.489162561576355,1.46666666666667,0.4,0.416666666666667,0.408137648792135,0.393333333333333,0.453986934582381,0.35,0.422364532019704,621207,55.54,25.8382741018694,188.4,303.280548995745,1,"2013",-1.713,0,0.537140740896338,4464502433.55448,0.0124403560814684,0.0421995514178727,9,0,0.537140740896338,0.553239611341279,0,-0.371669600999945,-0.188813267830681,-0.3866,0.296180702374467,-0.16138305472077
"Montenegro",2014,"WB","mon","Balkans","SCD","1",1,"2",0,2,0,1,2,0,1,2,0,1,2,1,0,0,1,1,2,39.5,9.62955241,36082,0.0026051771,0.003796907,0.0599927,0.03051886,0.02947385,61,16.57,3.75,4.5,5.25,3.75,4.75,4,3,4.14,52.38,52,-0.059,0.754,0.198,0.518,1.363,0.828,2.159,0.76,1.508,7,0.696,-0.203,0.87,1.87,0.863,0.548,0.649,0.436,2,3,10,1,0.26,0.219,0.082,0.127,0.16,9.71,42,0.71,0.464,0.372,0.312,1.27079880676168,1.16373858046381,0.583743842364532,1.46666666666667,0.466666666666667,0.416666666666667,0.495883502245507,0.326666666666667,0.384180611940059,0.25,0.455862068965517,621810,63.52,15.4863260642318,251.2,403.981923738763,1,"2014",-1.713,0,0.598582152303808,4587741791.10639,0.0138455917730892,0.0547546072638539,10,0,0.598582152303808,0.509480994137283,1,-0.0164663630668845,-0.481240221846156,-0.3186,0.17357122683663,-0.225928028702753
"Montenegro",2015,"WB","mon","Balkans","SCD","1",1,"2",1,1,2,1,1,1,1,2,1,1,1,1,1,0,1,0,1,36.4,11.71426569,39896,0.003258472,0.004160818,0.07457244,0.04093656,0.03363587,68.12,17.93,3.75,4.5,5.25,3.5,4.75,4,3,4.11,51.79,52,-0.132,0.754,0.198,0.518,1.363,0.828,2.159,0.76,1.508,7,0.696,-0.079,0.87,1.87,0.863,0.548,0.649,0.436,3,3,10,2,0.16,0.141,0.052,0.227,0.144,9.76,44,0.71,0.464,0.375,0.311,1.42812948845431,1.25931131412509,0.547783251231527,1.33333333333333,0.5,0.666666666666667,0.584198922329697,0.446666666666667,0.516331152438051,0.533333333333333,0.422463054187192,622159,58.51,18.8284115314574,143.6,230.809166145632,1,"2015",-1.713,0,0.544823138353751,4053097851.44823,0.0144358715591072,0.0354296898972448,11,0,0.544823138353751,0.535778671460177,1,0.340034578037598,0.0698954305223747,-0.3864,-0.418896481324236,-0.110336188817754
"Montenegro",2016,"WB","mon","Balkans","SCD","1",1,"2",1,2,1,1,1,1,1,2,1,1,1,1,1,0,1,0,1,35.4,31.10468665,43887,0.0026659375,0.004033085,0.08770198,0.05872079,0.02898118,69.88,18.31,3.75,4.5,5.25,3.5,4.5,4,3,4.07,51.19,51,-0.099,0.754,0.198,0.518,1.363,0.828,2.159,0.76,1.508,7,0.696,-0.079,1.6,1.87,0.863,0.548,0.649,0.436,3,3,10,2,0.13,0.277,-0.006,0.224,0.076,9.78,45,0.71,0.459,0.367,0.307,1.46702021876036,1.28601546029515,0.564039408866995,1.33333333333333,0.5,0.583333333333333,0.586932042182868,0.386666666666667,0.445410452530789,0.4,0.427290640394089,622303,56.89,49.9831860845922,151.3,243.129150912016,1,"2016",-1.713,0,0.539915760213548,4373958353.52982,0.0130065253031249,0.0345910929576866,12,0,0.539915760213548,0.515327830741843,1,0.351296915519572,-0.227653306693411,-0.3766,-0.338889804186171,-0.123338017353296
"Montenegro",2018,"WB","mon","Balkans","SCD","1",1,"2",1,1,0,1,1,1,1,1,1,2,0,1,1,0,1,1,1,42.2,21.28052801,45908,0.0020911388,0.004312974,0.07345091,0.03312709,0.04032382,71.52,25.33,3.5,4.5,5.25,3.5,4.5,4,3.25,4.07,51.19,51,0.023,0.7,0.331,0.518,0.597,0.824,2.209,0.553,0.972,5,0.696,-0.389,1.151,1.87,0.863,0.561,0.673,0.436,3,4,10,2,0.13,0.053,0.098,0.358,0.08,9.88,45,0.703,0.449,0.351,0.294,1.50325930836372,1.77933942375264,0.624137931034483,1.33333333333333,0.433333333333333,0.5,0.483997169393737,0.425,0.495361507229316,0.4375,0.387931034482759,622227,67.82,34.2005859758577,187.6,301.497684928491,1,"2018",-1.713,0,0.551091685671778,5504255213.57871,0.0123213763476467,0.0340827219524997,14,0,0.551091685671778,0.569919551234454,1,-0.0640331927980863,-0.0196867306375932,-0.4565,-0.00174566355314765,0.0235349823270097
"Montenegro",2019,"WB","mon","Balkans","T/H","1",1,"2",1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0,1,42.2,21.04146698,52529,0.0018656361,0.004035866,0.07204252,0.03331737,0.03872515,73.48,28.47,3.25,4.25,5.25,3.25,4.5,3.75,3.25,3.93,48.81,49,-0.03,0.731,0.331,0.518,1.094,0.871,2.209,1.614,1.269,5,0.696,0.83,1.345,1.87,0.863,0.579,0.688,0.442,3,4,NA,2,0.16,0.011,0.096,0.365,0.027,9.88,45,0.689,0.448,0.347,0.297,1.5465694398409,2,0.598029556650246,1.2,0.333333333333333,0.333333333333333,0.489440393326704,0.466666666666667,0.534739626978834,0.516666666666667,0.36128078817734,622137,67.83,33.821275667578,166.3,267.304468308427,1,"2019",-2.463,0,0.549865123784823,5542577964.98146,0.0122379875264825,0.0300040885397913,15,0,0.549865123784823,0.613948638038755,1,-0.0422447081184567,0.152140754175567,-0.5106,0.0975862987580456,0.0954787065382954
"Montenegro",2020,"WB","mon","Balkans","T/H","1",1,"2",2,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,2,42.2,42.16,63580,0.0015570934,0.003475936,0.07035528,0.03885098,0.0315043,73.48,28.47,3.25,4.25,5.25,3.25,4.5,3.5,3,3.86,47.62,48,-0.03,0.731,0.331,0.518,1.094,0.871,2.209,1.614,1.269,5,0.696,0.944,1.519,1.418,0.863,0.571,0.608,0.47,3,4,NA,NA,0.16,0.011,0.096,0.365,0.027,9.88,45,0.699,0.454,0.347,0.298,1.5465694398409,2,0.598029556650246,1.2,0.366666666666667,0.25,0.489440393326704,0.373333333333333,0.446031749396247,0.35,0.36128078817734,622137,67.83,67.7664244370613,166.3,267.304468308427,1,"2020",-2.463,0,0.557256468211826,5542577964.98146,0.0122379875264825,0.0300040885397913,16,0,0.557256468211826,0.603983609092914,1,-0.0422447081184567,-0.243298962404551,-0.5106,0.201543067816039,0.0627287392978482
"Serbia",2005,"WB","srb","Balkans","SCD","1",0,"0",1,1,0,2,1,1,0,0,1,1,0,0,1,1,0,1,0,161.5,154.5,31958,0.0015332624,0.006821453,0.05909407,0.02997882,0.02911526,26.3,0.36,4,4.75,5.25,4.75,4.25,3.75,3,4.25,54.17,54,-0.413,0.647,0.721,-0.855,0.561,0.798,1.208,1.651,0.432,13,0.883,-0.052,-0.28,2.482,0.942,0.653,0.497,0.613,2,3,9,NA,-0.33,-0.765,-0.907,-0.583,-0.207,9.13,NA,0.805,0.637,0.514,0.415,0.504032703568666,0.0245959241040056,0.40935960591133,2,0.333333333333333,0.166666666666667,0.313692859486361,0.344444444444444,0.313319570713511,0.305555555555556,0.425944170771757,7440769,21.7,20.763982862524,2234.8,300.345300331189,1,"2005",-0.63,1,0.340188002923895,27683225959.2468,0.000783868181834918,0.0807275858416901,1,0,0.340188002923895,0.360774231390575,0,-0.782910901521549,-0.807392455651192,-0.379333333333333,0.0516136885257077,0.0588832152736617
